SessionID;Date;CustomerID;CampaignID;Source;Medium;PageViews;EngagedSessions;Conversion
SID-04712;06.06.2025;CUST-2396;(not set);newsletter;email;2;1;1
SID-04713;21.05.2024;CUST-1264;CMP-02;bing;cpc;2;1;0
SID-04714;02.10.2023;CUST-2420;(not set);google;cpc;5;0;0
SID-04715;10.03.2025;CUST-1285;CMP-14;(direct);none;9;1;0
SID-04716;11.07.2025;CUST-1294;(not set);(direct);none;2;1;1
SID-04717;18.05.2025;CUST-2076;(not set);bing;cpc;3;1;0
SID-04718;15.01.2024;CUST-1230;(not set);instagram;social;4;1;1
SID-04719;23.05.2025;CUST-2311;CMP-13;youtube;video;9;0;0
SID-04720;03.07.2025;CUST-2000;(not set);bing;cpc;4;1;1
SID-04721;23.01.2025;CUST-1672;(not set);instagram;social;3;1;0
SID-04722;11.06.2025;CUST-2014;(not set);google;cpc;3;1;1
SID-04723;08.10.2024;CUST-1926;(not set);bing;cpc;3;1;0
SID-04724;13.05.2024;CUST-2486;(not set);bing;cpc;5;1;0
SID-04725;10.11.2023;CUST-1195;(not set);google;cpc;9;0;0
SID-04726;13.05.2023;CUST-1186;(not set);google;cpc;1;0;0
SID-04727;27.12.2024;CUST-1044;CMP-05;newsletter;email;9;1;1
SID-04728;23.02.2025;CUST-1802;CMP-05;bing;cpc;1;0;0
SID-04729;12.03.2023;CUST-1842;CMP-14;bing;cpc;3;1;1
SID-04730;09.06.2024;CUST-1912;CMP-14;newsletter;email;5;0;0
SID-04731;13.02.2024;CUST-1652;(not set);google;cpc;3;1;0
SID-04732;02.09.2024;CUST-1921;CMP-14;bing;cpc;2;1;1
SID-04733;25.04.2024;CUST-1790;(not set);facebook;social;3;0;0
SID-04734;26.08.2023;CUST-1184;(not set);bing;cpc;2;0;0
SID-04735;07.01.2024;CUST-1149;CMP-06;bing;cpc;2;1;0
SID-04736;07.07.2024;CUST-2040;CMP-09;bing;cpc;2;1;0
SID-04737;29.04.2025;CUST-2282;(not set);instagram;social;3;1;1
SID-04738;16.11.2023;CUST-2167;(not set);bing;cpc;3;0;0
SID-04739;28.01.2025;CUST-1419;CMP-11;newsletter;email;4;1;0
SID-04740;12.08.2025;CUST-2150;(not set);newsletter;email;3;0;0
SID-04741;25.02.2023;CUST-1563;CMP-10;youtube;video;1;1;0
SID-04742;21.07.2025;CUST-1070;(not set);google;cpc;5;1;0
SID-04743;19.01.2024;CUST-2326;(not set);newsletter;email;1;1;0
SID-04744;27.08.2025;CUST-1447;(not set);(direct);none;3;1;0
SID-04745;01.09.2024;CUST-1572;CMP-14;bing;cpc;3;0;0
SID-04746;25.06.2025;CUST-1927;CMP-13;instagram;social;7;1;1
SID-04747;21.04.2023;CUST-1055;CMP-11;google;cpc;3;1;0
SID-04748;17.07.2024;CUST-1834;(not set);google;cpc;2;1;0
SID-04749;05.12.2024;CUST-2072;CMP-04;(direct);none;9;1;0
SID-04750;02.07.2023;CUST-2164;(not set);instagram;social;4;1;1
SID-04751;16.09.2023;CUST-2312;(not set);google;cpc;1;0;0
SID-04752;08.01.2024;CUST-1517;(not set);newsletter;email;2;1;1
SID-04753;09.02.2024;CUST-1795;(not set);instagram;social;4;0;0
SID-04754;30.04.2024;CUST-2419;(not set);google;cpc;4;1;1
SID-04755;07.11.2024;CUST-1609;CMP-14;bing;cpc;2;0;0
SID-04756;01.05.2023;CUST-1498;CMP-10;instagram;social;2;1;0
SID-04757;05.11.2023;CUST-1032;CMP-07;google;cpc;2;1;0
SID-04758;03.02.2025;CUST-1877;(not set);bing;cpc;1;1;0
SID-04759;27.07.2024;CUST-2322;(not set);(direct);none;5;1;0
SID-04760;04.05.2023;CUST-1039;CMP-05;facebook;social;9;1;0
SID-04761;31.08.2024;CUST-2061;(not set);youtube;video;2;1;0
SID-04762;15.03.2024;CUST-1561;(not set);newsletter;email;4;0;0
SID-04763;30.10.2024;CUST-2305;CMP-04;newsletter;email;3;1;1
SID-04764;15.07.2025;CUST-1206;(not set);google;cpc;3;0;0
SID-04765;22.03.2023;CUST-1549;CMP-11;google;cpc;1;1;0
SID-04766;23.05.2025;CUST-1805;(not set);facebook;social;5;0;0
SID-04767;22.05.2025;CUST-2403;(not set);bing;cpc;2;1;0
SID-04768;13.06.2025;CUST-1017;(not set);google;cpc;4;0;0
SID-04769;21.06.2024;CUST-1533;(not set);youtube;video;4;0;0
SID-04770;29.07.2024;CUST-2210;(not set);newsletter;email;3;0;0
SID-04771;13.08.2025;CUST-2234;(not set);facebook;social;9;1;0
SID-04772;07.09.2025;CUST-1396;CMP-01;youtube;video;7;0;0
SID-04773;14.06.2024;CUST-1257;(not set);newsletter;email;2;1;0
SID-04774;10.08.2023;CUST-1257;CMP-08;bing;cpc;3;0;0
SID-04775;15.10.2023;CUST-1579;CMP-08;(direct);none;3;0;0
SID-04776;14.01.2025;CUST-2444;(not set);bing;cpc;3;1;0
SID-04777;06.11.2023;CUST-1202;CMP-03;facebook;social;2;1;1
SID-04778;26.07.2023;CUST-1979;(not set);facebook;social;3;1;0
SID-04779;10.08.2025;CUST-2499;(not set);facebook;social;9;1;0
SID-04780;20.12.2023;CUST-2074;(not set);facebook;social;3;1;0
SID-04781;02.11.2024;CUST-1543;(not set);google;cpc;1;0;0
SID-04782;12.05.2023;CUST-2067;(not set);google;cpc;3;0;0
SID-04783;31.03.2023;CUST-2307;(not set);bing;cpc;2;1;0
SID-04784;07.05.2023;CUST-1177;CMP-04;instagram;social;3;0;0
SID-04785;29.06.2025;CUST-2113;(not set);bing;cpc;4;1;1
SID-04786;25.03.2025;CUST-2178;CMP-11;(direct);none;1;1;0
SID-04787;18.06.2025;CUST-1961;(not set);bing;cpc;3;1;0
SID-04788;19.06.2025;CUST-1158;CMP-13;instagram;social;2;0;0
SID-04789;04.07.2023;CUST-2160;CMP-09;newsletter;email;3;1;0
SID-04790;11.03.2023;CUST-1689;CMP-11;newsletter;email;7;1;1
SID-04791;03.10.2023;CUST-1019;(not set);bing;cpc;5;0;0
SID-04792;05.02.2025;CUST-1950;(not set);newsletter;email;7;1;0
SID-04793;02.04.2023;CUST-1873;CMP-07;youtube;video;4;0;0
SID-04794;13.08.2025;CUST-1084;CMP-10;youtube;video;5;1;0
SID-04795;30.03.2024;CUST-1516;CMP-11;facebook;social;4;1;0
SID-04796;25.05.2024;CUST-1918;CMP-12;bing;cpc;3;1;0
SID-04797;30.11.2023;CUST-1495;CMP-13;newsletter;email;9;1;1
SID-04798;19.03.2023;CUST-2040;(not set);(direct);none;4;1;0
SID-04799;31.08.2025;CUST-2349;(not set);instagram;social;3;0;0
SID-04800;15.06.2023;CUST-2388;CMP-12;bing;cpc;5;1;0
SID-04801;15.09.2025;CUST-1831;(not set);google;cpc;4;1;1
SID-04802;03.08.2024;CUST-2041;(not set);bing;cpc;9;1;0
SID-04803;14.12.2023;CUST-1691;CMP-12;bing;cpc;3;1;0
SID-04804;17.02.2024;CUST-1346;(not set);newsletter;email;3;0;0
SID-04805;20.04.2025;CUST-1214;(not set);instagram;social;3;1;0
SID-04806;22.09.2025;CUST-2045;(not set);newsletter;email;2;1;0
SID-04807;02.04.2025;CUST-2346;(not set);(direct);none;2;1;0
SID-04808;02.05.2024;CUST-1783;(not set);google;cpc;1;1;0
SID-04809;08.05.2024;CUST-1873;(not set);google;cpc;7;0;0
SID-04810;06.10.2023;CUST-2410;CMP-05;google;cpc;2;1;1
SID-04811;29.08.2025;CUST-1049;(not set);youtube;video;1;1;1
SID-04812;28.06.2025;CUST-1791;CMP-03;bing;cpc;7;0;0
SID-04813;02.06.2023;CUST-1334;(not set);facebook;social;1;1;1
SID-04814;04.06.2024;CUST-1159;CMP-10;google;cpc;3;1;0
SID-04815;18.04.2024;CUST-2100;CMP-10;bing;cpc;4;1;0
SID-04816;05.08.2024;CUST-2164;(not set);(direct);none;5;1;0
SID-04817;20.06.2025;CUST-1268;(not set);google;cpc;1;1;0
SID-04818;11.02.2024;CUST-1730;(not set);facebook;social;9;0;0
SID-04819;15.04.2024;CUST-2107;CMP-13;google;cpc;3;1;1
SID-04820;14.11.2023;CUST-1838;(not set);instagram;social;5;1;1
SID-04821;01.06.2024;CUST-1603;CMP-05;google;cpc;1;0;0
SID-04822;26.11.2024;CUST-1582;(not set);bing;cpc;3;0;0
SID-04823;17.01.2025;CUST-2452;(not set);bing;cpc;3;0;0
SID-04824;14.01.2025;CUST-1589;CMP-03;(direct);none;2;0;0
SID-04825;12.12.2023;CUST-2406;CMP-07;facebook;social;7;0;0
SID-04826;27.09.2023;CUST-1236;CMP-09;facebook;social;4;0;0
SID-04827;12.04.2023;CUST-2452;(not set);newsletter;email;5;0;0
SID-04828;30.10.2024;CUST-1707;(not set);(direct);none;2;1;0
SID-04829;16.09.2024;CUST-1549;CMP-11;google;cpc;3;1;0
SID-04830;16.05.2024;CUST-1128;(not set);newsletter;email;3;1;0
SID-04831;16.02.2023;CUST-1613;(not set);instagram;social;4;1;0
SID-04832;15.01.2025;CUST-1478;CMP-14;bing;cpc;5;1;0
SID-04833;18.02.2024;CUST-2122;(not set);facebook;social;2;0;0
SID-04834;18.12.2024;CUST-2494;(not set);youtube;video;7;0;0
SID-04835;10.09.2024;CUST-1553;CMP-11;instagram;social;3;1;0
SID-04836;02.03.2023;CUST-1745;CMP-09;bing;cpc;5;1;1
SID-04837;23.02.2024;CUST-2401;(not set);newsletter;email;7;1;0
SID-04838;11.09.2025;CUST-2349;(not set);facebook;social;1;1;0
SID-04839;10.03.2025;CUST-2289;(not set);newsletter;email;5;1;0
SID-04840;04.05.2023;CUST-1319;(not set);google;cpc;3;0;0
SID-04841;26.02.2023;CUST-2039;(not set);bing;cpc;5;1;0
SID-04842;09.09.2025;CUST-2137;CMP-01;google;cpc;7;1;0
SID-04843;14.03.2024;CUST-1184;(not set);newsletter;email;3;0;0
SID-04844;09.12.2024;CUST-1885;(not set);facebook;social;5;1;0
SID-04845;06.05.2024;CUST-1615;CMP-07;bing;cpc;3;1;0
SID-04846;10.07.2024;CUST-1774;(not set);instagram;social;5;0;0
SID-04847;10.04.2023;CUST-2097;CMP-03;newsletter;email;7;1;0
SID-04848;11.12.2024;CUST-2200;(not set);google;cpc;5;0;0
SID-04849;25.03.2023;CUST-1897;(not set);youtube;video;4;1;0
SID-04850;20.06.2024;CUST-1031;(not set);bing;cpc;3;1;0
SID-04851;13.08.2024;CUST-2132;(not set);google;cpc;7;0;0
SID-04852;09.08.2024;CUST-1381;CMP-06;google;cpc;2;0;0
SID-04853;13.08.2024;CUST-1672;CMP-08;newsletter;email;7;0;0
SID-04854;22.07.2025;CUST-2187;CMP-02;(direct);none;3;0;0
SID-04855;20.06.2025;CUST-1891;CMP-07;youtube;video;9;1;0
SID-04856;23.06.2025;CUST-1724;CMP-07;youtube;video;2;1;0
SID-04857;13.11.2024;CUST-1908;(not set);google;cpc;9;1;1
SID-04858;04.11.2024;CUST-1546;(not set);bing;cpc;4;1;0
SID-04859;09.05.2023;CUST-1139;(not set);newsletter;email;9;0;0
SID-04860;18.08.2024;CUST-1451;(not set);facebook;social;3;1;0
SID-04861;01.01.2024;CUST-1398;CMP-13;instagram;social;3;0;0
SID-04862;16.08.2023;CUST-2025;(not set);youtube;video;3;1;1
SID-04863;09.10.2023;CUST-1316;(not set);google;cpc;4;1;0
SID-04864;17.03.2023;CUST-2298;(not set);google;cpc;3;1;0
SID-04865;27.01.2024;CUST-1152;(not set);facebook;social;5;1;1
SID-04866;04.10.2023;CUST-1425;CMP-12;(direct);none;3;1;0
SID-04867;14.04.2024;CUST-1753;(not set);(direct);none;2;1;0
SID-04868;22.05.2023;CUST-1108;(not set);newsletter;email;5;1;0
SID-04869;15.01.2024;CUST-1188;CMP-11;instagram;social;3;1;0
SID-04870;30.05.2025;CUST-2087;(not set);google;cpc;4;1;0
SID-04871;15.03.2025;CUST-2304;CMP-06;facebook;social;3;1;0
SID-04872;11.05.2023;CUST-1337;(not set);instagram;social;1;1;0
SID-04873;30.03.2023;CUST-2105;CMP-07;google;cpc;2;1;1
SID-04874;09.04.2025;CUST-2184;(not set);youtube;video;3;1;0
SID-04875;06.07.2025;CUST-1941;(not set);google;cpc;3;1;0
SID-04876;10.08.2024;CUST-1153;CMP-14;facebook;social;3;1;0
SID-04877;16.09.2024;CUST-2066;(not set);instagram;social;2;1;1
SID-04878;17.12.2023;CUST-1194;(not set);(direct);none;9;1;0
SID-04879;31.05.2024;CUST-1226;CMP-01;instagram;social;4;1;0
SID-04880;15.09.2023;CUST-1556;(not set);instagram;social;5;1;0
SID-04881;01.01.2025;CUST-1661;CMP-02;google;cpc;2;1;0
SID-04882;12.10.2024;CUST-1045;CMP-11;instagram;social;3;1;0
SID-04883;20.02.2025;CUST-1276;(not set);bing;cpc;3;1;0
SID-04884;20.01.2025;CUST-1747;CMP-14;instagram;social;9;1;0
SID-04885;19.05.2024;CUST-1209;CMP-04;newsletter;email;3;0;0
SID-04886;28.06.2024;CUST-2128;(not set);instagram;social;1;0;0
SID-04887;21.02.2025;CUST-1921;CMP-04;instagram;social;3;1;0
SID-04888;23.12.2024;CUST-2355;(not set);facebook;social;9;1;0
SID-04889;05.06.2023;CUST-2229;(not set);youtube;video;5;1;0
SID-04890;19.04.2025;CUST-1231;(not set);youtube;video;2;0;0
SID-04891;13.06.2025;CUST-1497;CMP-04;instagram;social;1;0;0
SID-04892;15.07.2023;CUST-1649;CMP-11;google;cpc;4;1;0
SID-04893;14.04.2023;CUST-2310;(not set);youtube;video;2;1;0
SID-04894;26.07.2025;CUST-1636;(not set);instagram;social;2;0;0
SID-04895;25.02.2024;CUST-1323;(not set);(direct);none;1;1;0
SID-04896;03.06.2025;CUST-1376;(not set);instagram;social;3;1;1
SID-04897;25.07.2024;CUST-2045;CMP-04;newsletter;email;2;0;0
SID-04898;25.09.2025;CUST-2099;(not set);instagram;social;3;1;1
SID-04899;15.09.2025;CUST-1566;CMP-07;facebook;social;3;0;0
SID-04900;22.11.2023;CUST-1528;(not set);facebook;social;3;0;0
SID-04901;17.08.2024;CUST-2058;(not set);google;cpc;4;0;0
SID-04902;10.06.2024;CUST-1266;(not set);facebook;social;9;1;0
SID-04903;13.07.2025;CUST-1706;(not set);(direct);none;5;1;0
SID-04904;12.10.2024;CUST-1528;CMP-11;bing;cpc;3;1;0
SID-04905;12.08.2023;CUST-1217;CMP-05;instagram;social;2;1;0
SID-04906;23.08.2023;CUST-2457;(not set);youtube;video;7;1;0
SID-04907;08.05.2023;CUST-2064;(not set);instagram;social;3;1;0
SID-04908;29.12.2024;CUST-2104;CMP-03;newsletter;email;7;0;0
SID-04909;26.09.2025;CUST-2051;(not set);instagram;social;3;1;0
SID-04910;27.03.2025;CUST-1529;(not set);(direct);none;5;1;0
SID-04911;19.07.2023;CUST-2345;CMP-06;newsletter;email;3;0;0
SID-04912;08.10.2024;CUST-1944;(not set);youtube;video;4;0;0
SID-04913;04.06.2024;CUST-1963;(not set);google;cpc;9;1;1
SID-04914;29.05.2023;CUST-2490;(not set);(direct);none;1;0;0
SID-04915;04.09.2025;CUST-1154;CMP-01;google;cpc;5;1;0
SID-04916;10.02.2025;CUST-2293;(not set);youtube;video;3;0;0
SID-04917;03.11.2024;CUST-1728;CMP-06;instagram;social;2;0;0
SID-04918;30.05.2025;CUST-1459;(not set);(direct);none;2;1;0
SID-04919;05.03.2024;CUST-1745;(not set);facebook;social;3;0;0
SID-04920;07.02.2024;CUST-2384;(not set);google;cpc;9;0;0
SID-04921;03.01.2025;CUST-2416;(not set);newsletter;email;7;1;0
SID-04922;25.12.2023;CUST-2103;(not set);google;cpc;5;1;0
SID-04923;26.01.2024;CUST-2183;CMP-13;facebook;social;3;1;0
SID-04924;28.12.2024;CUST-2112;(not set);instagram;social;3;0;0
SID-04925;08.10.2024;CUST-1778;CMP-11;google;cpc;5;0;0
SID-04926;26.02.2024;CUST-1659;CMP-11;bing;cpc;7;1;0
SID-04927;24.05.2023;CUST-1133;(not set);google;cpc;4;1;0
SID-04928;16.11.2024;CUST-2445;CMP-11;(direct);none;3;0;0
SID-04929;19.01.2024;CUST-2405;CMP-03;google;cpc;3;0;0
SID-04930;20.02.2025;CUST-1419;(not set);newsletter;email;3;1;0
SID-04931;15.06.2025;CUST-1146;(not set);google;cpc;9;0;0
SID-04932;30.12.2024;CUST-1943;(not set);newsletter;email;2;1;0
SID-04933;06.01.2024;CUST-2361;(not set);(direct);none;3;1;0
SID-04934;22.07.2023;CUST-2037;(not set);instagram;social;5;0;0
SID-04935;02.08.2023;CUST-2357;(not set);google;cpc;3;1;0
SID-04936;14.04.2025;CUST-2015;CMP-14;(direct);none;3;1;0
SID-04937;01.06.2024;CUST-1896;CMP-11;(direct);none;2;1;0
SID-04938;06.05.2025;CUST-1787;CMP-12;(direct);none;2;1;0
SID-04939;11.07.2024;CUST-1447;(not set);youtube;video;9;1;0
SID-04940;02.03.2023;CUST-1579;(not set);instagram;social;4;0;0
SID-04941;29.10.2023;CUST-1343;CMP-02;google;cpc;3;0;0
SID-04942;16.08.2025;CUST-1929;(not set);facebook;social;7;1;0
SID-04943;26.05.2025;CUST-2348;(not set);instagram;social;3;1;0
SID-04944;30.12.2024;CUST-2360;(not set);newsletter;email;9;1;0
SID-04945;11.05.2024;CUST-1730;CMP-13;bing;cpc;7;1;0
SID-04946;24.06.2023;CUST-1084;(not set);(direct);none;5;1;0
SID-04947;28.03.2025;CUST-1811;(not set);instagram;social;3;1;0
SID-04948;03.05.2025;CUST-2062;(not set);(direct);none;2;1;1
SID-04949;29.08.2025;CUST-2405;CMP-13;facebook;social;3;0;0
SID-04950;26.01.2024;CUST-2356;(not set);google;cpc;2;1;0
SID-04951;17.07.2023;CUST-1059;(not set);youtube;video;7;0;0
SID-04952;25.12.2024;CUST-1136;(not set);google;cpc;9;1;0
SID-04953;17.09.2025;CUST-1298;CMP-07;(direct);none;3;1;0
SID-04954;07.08.2023;CUST-1967;(not set);google;cpc;3;1;0
SID-04955;06.07.2023;CUST-2105;CMP-06;google;cpc;2;0;0
SID-04956;11.02.2024;CUST-1035;CMP-07;(direct);none;5;1;0
SID-04957;21.02.2024;CUST-2452;(not set);google;cpc;3;1;0
SID-04958;02.05.2023;CUST-2169;CMP-03;facebook;social;2;0;0
SID-04959;07.12.2024;CUST-1923;(not set);bing;cpc;3;0;0
SID-04960;22.07.2023;CUST-1585;CMP-04;facebook;social;2;0;0
SID-04961;09.05.2025;CUST-1057;(not set);google;cpc;4;1;1
SID-04962;02.01.2025;CUST-1145;(not set);google;cpc;3;1;0
SID-04963;11.09.2023;CUST-2288;(not set);google;cpc;5;1;0
SID-04964;27.12.2023;CUST-1862;(not set);youtube;video;3;1;0
SID-04965;04.01.2025;CUST-1999;(not set);google;cpc;1;0;0
SID-04966;22.12.2024;CUST-1717;CMP-02;youtube;video;1;1;1
SID-04967;02.07.2023;CUST-2232;(not set);facebook;social;9;1;0
SID-04968;01.03.2025;CUST-1814;(not set);instagram;social;3;1;0
SID-04969;25.09.2023;CUST-2252;(not set);google;cpc;5;1;0
SID-04970;07.03.2025;CUST-2015;(not set);google;cpc;2;1;0
SID-04971;31.03.2024;CUST-2240;CMP-12;newsletter;email;7;1;0
SID-04972;02.09.2024;CUST-1322;(not set);newsletter;email;2;1;0
SID-04973;25.06.2025;CUST-1263;(not set);bing;cpc;3;1;1
SID-04974;08.06.2023;CUST-1024;CMP-11;bing;cpc;2;1;0
SID-04975;04.03.2024;CUST-1654;(not set);(direct);none;5;0;0
SID-04976;09.09.2024;CUST-2454;(not set);instagram;social;9;1;0
SID-04977;21.11.2023;CUST-2474;(not set);newsletter;email;1;1;0
SID-04978;17.06.2025;CUST-1835;(not set);(direct);none;3;1;0
SID-04979;06.02.2025;CUST-1101;CMP-06;facebook;social;7;0;0
SID-04980;13.02.2024;CUST-1434;(not set);(direct);none;3;0;0
SID-04981;23.08.2025;CUST-1344;(not set);google;cpc;3;1;1
SID-04982;17.07.2024;CUST-1745;(not set);google;cpc;4;1;1
SID-04983;07.08.2025;CUST-1432;CMP-08;instagram;social;2;1;0
SID-04984;06.06.2025;CUST-1097;(not set);google;cpc;4;1;0
SID-04985;23.02.2025;CUST-1166;(not set);google;cpc;2;1;0
SID-04986;29.06.2025;CUST-1504;(not set);bing;cpc;7;1;0
SID-04987;29.08.2025;CUST-2460;(not set);(direct);none;7;0;0
SID-04988;04.03.2025;CUST-1288;(not set);facebook;social;1;0;0
SID-04989;24.01.2025;CUST-1277;CMP-14;newsletter;email;2;1;0
SID-04990;22.04.2025;CUST-1137;(not set);newsletter;email;9;0;0
SID-04991;04.09.2024;CUST-1516;CMP-04;facebook;social;3;0;0
SID-04992;08.05.2025;CUST-2080;(not set);bing;cpc;5;0;0
SID-04993;08.03.2024;CUST-2129;CMP-03;youtube;video;3;1;0
SID-04994;28.07.2023;CUST-1793;(not set);bing;cpc;5;1;0
SID-04995;04.03.2024;CUST-1325;(not set);instagram;social;3;1;1
SID-04996;05.01.2025;CUST-1858;CMP-07;youtube;video;2;1;1
SID-04997;14.04.2024;CUST-2353;(not set);(direct);none;4;1;1
SID-04998;03.08.2024;CUST-1601;CMP-14;google;cpc;3;1;0
SID-04999;04.08.2025;CUST-2253;CMP-10;facebook;social;4;0;0
SID-05000;01.09.2023;CUST-2041;(not set);bing;cpc;1;1;0
SID-05001;07.04.2023;CUST-2402;(not set);bing;cpc;2;0;0
SID-05002;05.10.2024;CUST-1159;(not set);google;cpc;7;1;0
SID-05003;09.03.2023;CUST-1692;CMP-12;youtube;video;3;0;0
SID-05004;12.02.2025;CUST-1469;(not set);instagram;social;2;1;1
SID-05005;25.01.2025;CUST-2091;(not set);newsletter;email;4;1;0
SID-05006;18.05.2024;CUST-2119;CMP-08;facebook;social;3;0;0
SID-05007;27.04.2023;CUST-1699;CMP-03;bing;cpc;3;1;0
SID-05008;01.10.2023;CUST-2303;(not set);google;cpc;1;0;0
SID-05009;18.05.2025;CUST-1250;CMP-05;instagram;social;3;1;0
SID-05010;14.10.2024;CUST-1441;CMP-11;bing;cpc;3;0;0
SID-05011;02.12.2023;CUST-2422;CMP-12;newsletter;email;2;0;0
SID-05012;04.06.2023;CUST-1386;(not set);google;cpc;5;0;0
SID-05013;19.07.2024;CUST-1156;CMP-09;(direct);none;2;0;0
SID-05014;05.06.2023;CUST-1925;(not set);youtube;video;3;1;0
SID-05015;12.11.2024;CUST-1660;CMP-11;facebook;social;7;1;0
SID-05016;13.06.2024;CUST-2380;CMP-03;google;cpc;3;1;0
SID-05017;16.09.2025;CUST-1973;CMP-06;facebook;social;4;1;0
SID-05018;07.11.2024;CUST-1619;CMP-11;bing;cpc;3;0;0
SID-05019;23.08.2025;CUST-1811;(not set);(direct);none;3;1;1
SID-05020;07.12.2023;CUST-1931;CMP-10;(direct);none;2;1;0
SID-05021;18.08.2023;CUST-1142;(not set);newsletter;email;1;1;0
SID-05022;19.07.2023;CUST-1165;CMP-02;newsletter;email;1;0;0
SID-05023;15.12.2023;CUST-1428;(not set);google;cpc;5;1;0
SID-05024;19.03.2023;CUST-1464;CMP-08;youtube;video;2;0;0
SID-05025;03.03.2023;CUST-1623;(not set);facebook;social;9;1;0
SID-05026;12.04.2024;CUST-1891;CMP-03;bing;cpc;1;1;0
SID-05027;10.05.2024;CUST-2139;(not set);google;cpc;4;1;0
SID-05028;25.07.2025;CUST-1931;(not set);google;cpc;2;1;1
SID-05029;03.03.2023;CUST-2349;(not set);instagram;social;7;1;0
SID-05030;29.08.2025;CUST-2091;CMP-02;facebook;social;5;1;1
SID-05031;05.03.2025;CUST-1407;CMP-02;facebook;social;1;1;1
SID-05032;30.11.2023;CUST-2384;CMP-09;google;cpc;9;0;0
SID-05033;26.04.2024;CUST-2150;(not set);facebook;social;7;0;0
SID-05034;31.07.2023;CUST-1399;CMP-11;(direct);none;4;1;0
SID-05035;06.08.2025;CUST-1252;CMP-11;bing;cpc;2;1;0
SID-05036;15.06.2025;CUST-1793;(not set);facebook;social;1;1;0
SID-05037;05.01.2025;CUST-1042;(not set);google;cpc;1;0;0
SID-05038;27.06.2024;CUST-1488;(not set);bing;cpc;3;0;0
SID-05039;06.03.2023;CUST-1041;(not set);(direct);none;3;1;0
SID-05040;24.08.2023;CUST-2313;(not set);youtube;video;1;0;0
SID-05041;21.09.2025;CUST-1135;(not set);google;cpc;3;1;0
SID-05042;15.04.2025;CUST-1537;(not set);google;cpc;3;1;0
SID-05043;30.05.2025;CUST-1954;CMP-06;google;cpc;2;1;0
SID-05044;13.06.2024;CUST-1340;(not set);facebook;social;3;0;0
SID-05045;17.07.2023;CUST-1277;(not set);youtube;video;3;1;0
SID-05046;25.04.2024;CUST-2107;CMP-10;instagram;social;2;0;0
SID-05047;25.08.2025;CUST-2022;CMP-04;(direct);none;3;0;0
SID-05048;30.08.2023;CUST-1660;(not set);newsletter;email;3;1;0
SID-05049;24.12.2023;CUST-1090;(not set);bing;cpc;3;1;0
SID-05050;06.10.2024;CUST-1352;(not set);(direct);none;2;0;0
SID-05051;15.08.2025;CUST-2353;CMP-14;bing;cpc;2;1;1
SID-05052;07.01.2024;CUST-2148;(not set);facebook;social;2;1;0
SID-05053;21.10.2023;CUST-1007;CMP-14;bing;cpc;3;0;0
SID-05054;06.05.2023;CUST-2280;CMP-13;instagram;social;4;0;0
SID-05055;10.03.2024;CUST-1562;CMP-09;facebook;social;2;1;0
SID-05056;31.07.2025;CUST-2193;(not set);newsletter;email;1;1;0
SID-05057;20.11.2023;CUST-2459;CMP-11;facebook;social;7;0;0
SID-05058;12.12.2023;CUST-1270;(not set);facebook;social;9;1;1
SID-05059;18.08.2024;CUST-1058;CMP-10;newsletter;email;3;1;0
SID-05060;23.06.2025;CUST-1921;(not set);bing;cpc;2;0;0
SID-05061;29.09.2025;CUST-2037;(not set);(direct);none;3;1;0
SID-05062;10.09.2023;CUST-1736;CMP-13;newsletter;email;7;0;0
SID-05063;31.10.2024;CUST-1488;CMP-04;google;cpc;1;0;0
SID-05064;15.02.2023;CUST-1345;(not set);newsletter;email;2;1;0
SID-05065;26.01.2025;CUST-2333;(not set);google;cpc;2;1;0
SID-05066;17.10.2024;CUST-1119;CMP-06;newsletter;email;3;1;0
SID-05067;20.09.2023;CUST-1936;(not set);instagram;social;9;1;0
SID-05068;27.07.2023;CUST-2455;CMP-14;youtube;video;3;1;0
SID-05069;13.02.2025;CUST-2283;(not set);(direct);none;4;1;0
SID-05070;05.06.2023;CUST-1357;(not set);bing;cpc;7;1;0
SID-05071;13.04.2023;CUST-1226;(not set);facebook;social;4;1;0
SID-05072;12.08.2023;CUST-1585;(not set);google;cpc;7;1;0
SID-05073;17.05.2024;CUST-1351;(not set);google;cpc;2;1;0
SID-05074;26.09.2024;CUST-2370;(not set);bing;cpc;7;1;0
SID-05075;04.02.2024;CUST-1031;CMP-09;youtube;video;7;0;0
SID-05076;28.06.2024;CUST-1876;(not set);google;cpc;1;0;0
SID-05077;23.10.2024;CUST-1462;(not set);bing;cpc;4;0;0
SID-05078;11.07.2023;CUST-1850;(not set);google;cpc;3;0;0
SID-05079;27.05.2025;CUST-1865;(not set);google;cpc;9;1;0
SID-05080;25.10.2024;CUST-1530;CMP-12;facebook;social;2;1;0
